,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,Win%,CGWin%,SOS,Last 10,Margin,OffE,AdjO,DefE,AdjD,EffM,AdjEM,PF,PA,PFAM,TrueS%,OpTS%,TS%M,FG%,OpFG%,FG%M,3P%,FT%,RB%,ST/Pos,TO/Pos,OpTO/Pos,TOM,BL%,PF/Pos,effective-field-goal-pct2,ftm-per-100-possessions2,offensive-rebounding-pct2,defensive-rebounding-pct2,assists-per-fgm2,effective-possession-ratio2,RPI2,Win%2,CGWin%2,SOS2,Last 102,Margin2,OffE2,AdjO2,DefE2,AdjD2,EffM2,AdjEM2,PF2,PA2,PFAM2,TrueS%2,OpTS%2,TS%M2,FG%2,OpFG%2,FG%M2,3P%2,FT%2,RB%2,ST/Pos2,TO/Pos2,OpTO/Pos2,TOM2,BL%2,PF/Pos2
ST/Pos,-0.13714784844869324,-0.0651972290550387,0.1748571744912224,-0.3853188922520046,0.08610536967614817,0.0509575766864981,0.05500094898053256,0.14409481240512229,-0.0008889698932475306,0.028073119892339373,0.15462670121471886,0.18857900192693203,-0.15818045849796022,-0.15202601552627193,-0.40454842556184895,-0.3320993006943377,0.17248661799644363,0.0961150664758379,-0.027431641321681095,-0.19298511893587075,0.18509437450995378,-0.19575432761365727,-0.036826100873323116,-0.12543534333438905,-0.10767139929575004,-0.07516290522040563,-0.023589660423030696,-0.21679766410768386,-0.2159497377729186,-0.19401688315188867,1.0,0.19366278463363873,0.8284946963520967,0.4490176619440753,0.16288156847062965,0.17972075001911644,0.013282262154388885,0.03868565968217989,0.07822853591452468,-0.0670361165813976,0.08820754727692987,-0.0627711697948152,0.0014854195850311585,0.037258444744949513,0.007851871685514624,0.058654609821458696,0.04628782034683708,0.044491917595355215,-0.010767772185303507,-0.05705386853844075,-0.07681598046299447,-0.04066076135825248,0.045385795271635665,-0.013941448835781302,-0.034679759535100045,-0.0757922247180034,0.041407256983182296,0.012507838867940312,-0.04481333859783444,0.039939080943761085,0.058597276162050835,-0.029146095894563278,0.058892574221086964,0.01873298011516558,-0.02681909943834776,0.040497881728881906,0.06338929130982396,0.12089184349830051,0.08959021451148283,0.055735125296131074,-0.07046878548366849,0.013631093580057513
TO/Pos,-0.2586291893967145,0.0864765919517062,0.3506426633092534,-0.2446939195909394,0.09186146769372862,-0.4994828786352705,-0.26760162122973147,-0.24430855708735374,-0.021097986451229837,0.19283346285875638,-0.15182265051884722,-0.3163943036457953,-0.5513435594313933,-0.5170297124297131,-0.14399890935231147,-0.04801485961216634,-0.32447140074544617,-0.33586043348919165,-0.3266491452618904,-0.06909205669827008,-0.315667324632461,-0.24607793527695188,-0.11548692137008443,-0.10485653968991052,-0.14500423367256177,-0.18991368093133715,0.028022536876635327,-0.2492916389287317,-0.2827161486319958,0.1854923740406546,0.19366278463363873,1.0,0.222780482165398,-0.4388115187899337,0.15897230041050603,0.26363780075576493,-0.04219029157797355,0.014113149487738287,0.12864218806423,-0.1379449806858416,0.05864900069301932,0.024562526102702445,0.11136832839736253,0.1317883595905829,0.051311572742161624,-0.032563712246056156,0.20804693699635635,0.10609368941625472,-0.025953585166713866,-0.018783188948180186,-0.18043850885362553,-0.16721531777182522,0.10612326955481673,0.08939081190110425,-0.03800048818768495,-0.1353262108879948,0.1014630422372028,-0.053764472171338444,-0.17358737713882785,0.07877795029248502,0.017538923301255,-0.11385242742058854,0.0857134707214187,-0.035586526314976274,-0.09000852629279191,0.03888156550603266,0.08787552286107485,0.10819235249512682,0.11617218692442326,0.06109829014896511,0.08422327425896697,-0.060793916652741156
OpTO/Pos,-0.20973812312865556,-0.049048827995773925,0.12468761601902949,-0.3582470659307963,0.08181717097011201,-0.0002655291782719785,-0.03326290490562453,0.10377526526547173,-0.027236566885262967,0.12910701014765813,0.1404167986234404,0.15265720093231427,-0.2385340257715447,-0.23390290389230398,-0.4488733547147856,-0.29716720322090373,0.14226140780911029,0.016860700857111163,-0.105907156933258,-0.24522759737406366,0.14955095390312814,-0.2482008724364226,0.05649870726205675,-0.235760681839584,-0.21777499356581195,0.0020946661248158723,-0.15775491977537726,-0.21267839428032007,-0.19593802750857225,-0.2616780169125517,0.8284946963520967,0.222780482165398,1.0,0.5514488292802923,0.04946827980437675,0.3136608854695722,0.04311147182876225,0.04948440341315552,0.13442636847721243,-0.10475947215809712,0.08247880127763887,-0.010118409910908652,0.055849341423644124,0.10831922075689562,0.03815138853131187,0.04120983565961905,0.14458549053562053,0.13043279757630322,0.04138385621505139,0.004164235134976394,-0.13426428512671004,-0.06984007823605692,0.12369287151159063,0.04549889520540436,0.040435637043826356,-0.0754696442507949,0.12751605345733819,0.03084286955467623,-0.0907672693459053,0.08544472049787359,0.08966527869738491,-0.05936499303280847,0.10018461124511209,0.02151438956242188,-0.03758640414222277,0.06552895767720378,0.10249746435390102,0.10788672732386978,0.14015286046666883,0.09400597703470587,0.008453445210420314,-0.01062524460978966
TOM,-0.05662388448685622,-0.0023336926349693085,-0.054184722761267415,-0.1505099166641664,0.04590082790785548,0.3633620680822728,0.09758796288708892,0.20633528474241158,-0.0236456481858014,0.007295628447318281,0.1669198271527128,0.27327757852736984,0.16259915466044383,0.11161786986875821,-0.19366475562808116,-0.1365483169707896,0.26833803347495117,0.16254077452590604,0.1321312225101705,-0.09855841299809191,0.2707002709583935,-0.07359121813322465,0.1261885017914718,-0.14978532700442945,-0.08730005034935265,0.16464777507966546,-0.18175213707554097,-0.012736630852468825,-0.002427212594523286,-0.269360168032492,0.4490176619440753,-0.4388115187899337,0.5514488292802923,1.0,-0.09313644595602438,0.10389922065369087,0.0041783840784712116,0.09533737412153552,0.07878223280420561,-0.08593300742596524,0.027661539848059313,0.009279087530170494,-0.0330901670961683,-0.004917546075653988,0.016801567730147952,0.032982605826274915,-0.0014053418903323903,0.022614250415909826,0.03447913389062516,-0.01284128052651631,0.009589195822449836,0.03917634892656316,0.01875134189581478,-0.03266342943869924,0.03502230741967117,0.0150885503317818,0.024119850934516834,0.020135166554176076,0.03101956607092853,-0.006647891200968742,0.038758019411066574,0.03196032678932073,0.0013731552963668406,0.04961080803843778,0.021470863682527062,0.000996178555791564,0.06467771771518757,0.03930418183608663,0.068945118378794,0.141292564188514,-0.047920966110638834,0.0694849436006718
BL%,-0.13366289043171997,0.06555674981354384,0.36366638810785507,-0.1595615673234106,-0.037904999376611966,0.1990065578148139,0.2883552979843408,0.2007280759963788,0.0077660938838150706,-0.21618859679253286,0.21053761451726555,0.26201482213369964,-0.07887852999629681,0.031924781609401764,-0.42641407032641365,-0.44367460541574383,0.250286997006031,0.29445526208090966,-0.001308127965908417,-0.23158132352599078,0.2602177916368922,-0.18354930356190832,-0.564368748640725,0.2753196389626646,-0.03049548005082746,-0.5795284558912381,0.38495820702580397,-0.17549813521001825,-0.23686200101297503,0.1933433583027014,0.16288156847062965,0.15897230041050603,0.04946827980437675,-0.09313644595602438,1.0,-0.030449122012916278,-0.030768548357842682,0.04284057904421811,-0.025551895411849792,0.011099126464047622,0.01672091088510778,0.01457354571243336,-0.08110341864759535,-0.03232592871296078,0.014514076964072895,0.05120035030792049,-0.05683566923130315,-0.04285203803692753,-0.01293257497831106,-0.03696435430241858,0.04620073219919215,0.0618448799981892,-0.04159941700887965,-0.06291042884482925,-0.031995345265849684,0.005014760269965702,-0.04220606034106542,-0.024749049506408553,0.04537573633250214,-0.05074979131494992,-0.05914457428441432,0.056705137829471744,-0.07836238402588547,0.02593103993558745,-0.0007047285049279845,-0.011276359581553503,-0.043716370040710266,-0.027708585673957984,-0.04116774550232128,0.007280200961768335,-0.09592059765599932,0.080486721248459
PF/Pos,-0.3375905984733251,0.199981718360569,0.05916789792006574,-0.15105738082243295,-0.07371272706830141,-0.11252166158522187,-0.3154486145416397,-0.2309334112018459,-0.06318381715737259,0.26313285499660755,-0.23390203705754414,-0.27458073142649514,-0.3325268815924657,-0.3902112073371702,0.014490602134598305,0.09031656884580763,-0.269789262564047,-0.3310367209951319,-0.2472069064901647,-0.020819500182455944,-0.274470664870648,-0.27970743877230847,0.21049466956444768,-0.37316915366219167,-0.3139313163790057,0.06750815835967168,-0.27277857841066616,-0.15436457721583602,-0.11348608468760263,-0.12896891954866455,0.17972075001911644,0.26363780075576493,0.3136608854695722,0.10389922065369087,-0.030449122012916278,1.0,-0.008950650445001738,0.17848021519766133,0.09670295452946362,-0.024191411661347934,-0.007041429700698442,0.07359592590657182,0.08615261694304663,0.10320608206335713,0.06936746209576596,0.003347072113803836,0.09194081413958252,0.09375095924220044,0.06567606418665638,0.02846920837477562,-0.07031149348441677,-0.06408083298791802,0.09720193872804746,0.05850182490748217,0.019314547333457673,-0.06720707231384866,0.09434105577445302,0.007640407956011557,-0.05278654528154868,0.0410583340265451,0.014186701166890624,-0.01613404701368115,0.017049289407169835,0.004469968678882034,-0.03140148942526185,0.06894040838003089,0.05443411889188061,-0.0032891128277652785,0.04171815521463774,0.07611561218812529,0.012003206063983399,0.019573030478386988
effective-field-goal-pct2,-0.02793024701402653,-0.078429782546406,-0.10638558398388338,0.12356678371659213,-0.08125924934272391,-0.03274662227784917,-0.09360362674990964,-0.0639290225650255,-0.014579172790039207,0.06285417209926557,-0.11821017732473611,-0.058728055529970985,-0.06723774333526232,-0.04078823824777104,0.016675603135863797,0.057254302217683614,-0.0645811919383701,-0.0639161882097837,-0.0025739545982558835,0.048387261581855856,-0.05783364618620304,-0.04520877553833087,0.09277013583456534,-0.10242059568466405,-0.0728045856657396,0.05059925696767846,-0.08467327214154399,-0.060349314989741845,-0.025704805785762872,-0.06070581267738921,0.013282262154388885,-0.04219029157797355,0.04311147182876225,0.0041783840784712116,-0.030768548357842682,-0.008950650445001738,1.0,-0.15117900631014838,-0.26369985775603094,0.28367943657573585,0.2432215789707807,-0.25870046084553777,0.33413116748109173,0.4417361753220174,0.0721001787508341,-0.06494760862480713,0.2624276114658905,0.5137296547674174,0.7871284718837043,0.6438467249994766,0.11096946823872757,0.10771248477561979,0.5043836135454529,0.37259058090060476,0.5706119909626299,0.13310863927599467,0.5147445861146779,0.9529306778274765,0.006832330151651844,0.7164125912441404,0.8971419110618528,0.03876495103045867,0.6051162660952317,0.71332642534962,0.3276800817770551,0.15230094194455548,-0.17219315414758662,-0.2171478879423948,-0.2747629213712765,-0.13848625647223708,-0.08840423474429622,-0.3123600778576161
ftm-per-100-possessions2,-0.1341830499318825,0.21341668265293665,0.11516086470935355,-0.12267549494772781,0.05780565772284141,0.10194752234343078,-0.030142007734453566,-0.0229756876901798,-0.005999793183609372,0.06407936676280007,-0.016690349296364995,-0.025399585317163284,-0.024823898840239788,-0.06984020980607909,-0.0011439644315745575,0.006864789147604368,-0.01850386431160758,-0.05354768338458723,-0.05547287052012849,-0.03931678099773205,-0.022410384746899402,-0.09987674324086261,0.011444560801601548,-0.0870905342003843,-0.07510354003048302,0.028148777003445605,-0.0739679546506117,-0.05514035062006978,-0.06149753012318696,0.01818438278833895,0.03868565968217989,0.014113149487738287,0.04948440341315552,0.09533737412153552,0.04284057904421811,0.17848021519766133,-0.15117900631014838,1.0,0.2932043757714138,-0.03527753728108645,-0.14559003907697862,0.11861490187806205,0.1205153290550796,0.14730776838539358,0.09129642591713201,0.007776192876510837,0.07967613734364036,0.10376645579719215,0.11612534741886549,0.08171833220965531,-0.019016633870472564,-0.04201747442755881,0.0990033257562966,0.08134331869182267,0.1228199305180943,0.03548530276432957,0.1034419864989745,0.044331510353914604,-0.04516303886640167,0.06485069079156366,-0.046418219285284376,-0.019585542222717637,-0.023296647381761723,-0.04539974999492389,0.23509036323818264,0.23388302215180773,-0.06573741273508125,0.08219348201691322,-0.02258062433738878,0.04428593235435494,0.04792679610830675,0.1386021677983916
offensive-rebounding-pct2,-0.11827229772016343,0.11901956580565061,0.09237402721677841,-0.23136510678254105,0.03803505873516692,-0.004891365300399869,-0.10664835035613973,-0.0401288462699471,4.6511706165749894e-05,0.1050710875102336,0.05723922137931757,-0.03742960289356543,-0.07739204038335284,-0.12142628360073117,-0.04526018947411071,0.016908217027954975,-0.02719570363606234,-0.09614835297557317,-0.11423529092365912,-0.08755458919172747,-0.03869635131636989,-0.08387129548642315,-0.02622213048228335,-0.04577153701463189,-0.08230744794936459,0.008733186808524878,-0.06788450052509995,-0.06502684163794874,0.010012447638369214,-0.045482452256390374,0.07822853591452468,0.12864218806423,0.13442636847721243,0.07878223280420561,-0.025551895411849792,0.09670295452946362,-0.26369985775603094,0.2932043757714138,1.0,-0.14640149983422165,0.050589137316121115,0.6119471529276903,0.35086713988201845,0.24577060364855582,-0.0005996032035467016,-0.21645507354318508,0.4328206949412585,0.31094562398906317,0.10439222647882554,0.18547474151091656,-0.3149558181546725,-0.37270683037187147,0.2959861098755403,0.35421633417557036,0.1549391874561065,-0.12272657120467399,0.3106853991333649,-0.2906561123620148,-0.26934982346813624,-0.03520874098240766,-0.07999353097267019,-0.27122722316908116,0.12240516581822009,-0.2386418404262097,-0.31469664383172835,0.6499867742819032,0.22385237262011826,0.3082866051561288,0.202513763187234,0.06562659974973371,0.38609718316147346,0.1309173182243763
defensive-rebounding-pct2,0.060693249975884496,-0.09472895358614286,-0.18736086167599939,0.11920257425093655,-0.11634574637291911,-0.04721931154257674,-0.04646289575568809,-0.056268519962983654,0.03698298068963394,0.012988176020972428,-0.16007065464764217,-0.05939565509112629,0.009195701009691288,0.036306920357476326,0.10796004729306312,0.09032052805814608,-0.07179220867748413,-0.029723832344590122,0.07816074114011388,0.13659357788565327,-0.0602646498606428,0.040287389630594236,0.0911552272319756,-0.03442508572876326,0.03129836322320162,0.02770884041420579,0.0020631637812128056,0.037324135531008676,0.030322355618278007,-0.08490677140409394,-0.0670361165813976,-0.1379449806858416,-0.10475947215809712,-0.08593300742596524,0.011099126464047622,-0.024191411661347934,0.28367943657573585,-0.03527753728108645,-0.14640149983422165,1.0,0.05625233852805029,-0.044010673818987336,0.1501405245943851,0.22601230889855278,0.04093125883473902,-0.04182723973346174,0.018760625083460148,0.24985694519093413,0.24994343393457263,0.21887909541200445,-0.12220600911478945,-0.10166306256758832,0.2695696712905014,0.21122218738591078,0.05463273276534848,-0.17605967084518806,0.2524037481991863,0.28300685882994703,-0.05422568041904507,0.25113075911111915,0.2588141244678965,-0.10561346030592805,0.25519794423495534,0.14110891384937954,0.13885214425917716,0.5718524840028593,-0.4681315178224995,-0.1922480058426521,-0.46270580526233274,-0.2800060124401453,-0.1737302206632668,-0.1278337093045896
assists-per-fgm2,-0.08356388022955635,-0.031263029692888036,-0.0038856830906364953,-0.10284801547976627,-0.048932083174909026,-0.02217445080039075,-0.0641025703273526,-0.07174390159827357,-0.07982515728333986,-0.008151195995013561,0.001446973149754438,-0.058781393394885105,-0.12002683641355785,-0.0793131330593972,-0.041430617279175214,-0.019703603322453918,-0.06321358367771872,-0.0439515231442732,-0.06318046458626499,-0.012006468359390062,-0.06259351019493083,-0.09725742993484408,-0.04480269772204559,-0.04147272570832193,-0.09321283440666076,-0.030488659551275204,-0.0473785407325952,-0.030266221170423983,-0.0856321762025896,-0.08444847221038003,0.08820754727692987,0.05864900069301932,0.08247880127763887,0.027661539848059313,0.01672091088510778,-0.007041429700698442,0.2432215789707807,-0.14559003907697862,0.050589137316121115,0.05625233852805029,1.0,-0.11905232363140053,0.09398463216895982,0.10529407260698834,0.020801867627140657,-0.08631542572150873,0.1760160740427669,0.14484837207433532,0.15677832409329634,0.1255906723919501,-0.04478917896983938,-0.052917520996428775,0.14694559379992844,0.11788550447134133,0.05342728882827316,-0.07101788758789347,0.1380072940273052,0.2266501381737333,-0.06258054612659818,0.21360067150349216,0.2314633357503082,-0.0639586581289887,0.204001354550537,0.2047350737647575,0.046160564647391024,0.1487764272711136,-0.020376810891125266,0.14577041401012825,-0.032148775781579146,-0.058126501567074065,-0.08550078457777188,-0.026673678289424105
effective-possession-ratio2,-0.06396385817382301,0.07562397385437049,0.005308708341558213,-0.09033494584328061,-0.07540959829605655,-0.009730305296866642,-0.12720009401234933,-0.07492218113684607,0.01585386535645427,0.13168404094634836,-0.06738376948642666,-0.06939844976536116,-0.04870558689935572,-0.09119558928913529,0.03654285717273378,0.08643700091585103,-0.06467256654804011,-0.11741791440113304,-0.04855943411158774,0.008509375480640565,-0.06817084088575971,-0.04881597504536545,0.012627556759965594,-0.04741030668245851,-0.04021023209385689,0.007130868035704489,-0.03676154891985124,-0.026641305346066138,0.012625997636475554,-0.03524269819026696,-0.0627711697948152,0.024562526102702445,-0.010118409910908652,0.009279087530170494,0.01457354571243336,0.07359592590657182,-0.25870046084553777,0.11861490187806205,0.6119471529276903,-0.044010673818987336,-0.11905232363140053,1.0,0.4322125763881145,0.2945841982828228,-0.0351428488549022,-0.31576228342228657,0.4059330009819817,0.3751129183772869,0.31963690368602077,0.4148052034962403,-0.20284103061877684,-0.29833697775229434,0.37709024182419165,0.464912319323212,0.19860849048276916,-0.13522713495323838,0.3744868497499668,-0.3165072528297347,-0.15074334603686304,-0.1370640631884883,-0.21397437856236728,-0.09598503821070258,-0.0864283607853685,-0.19783947351057954,-0.20521020500988552,0.3178610804688508,0.1529054897384561,-0.5094400058636733,0.11383154918064538,0.41383115379747787,0.25475655537977054,-0.005066741723241151
RPI2,-0.15990455650290375,-0.00678205182416242,-0.06467773668557918,-0.09566782976545898,-0.08890871007603439,-0.11424567909035332,-0.3412389252269845,-0.24069358358658124,-0.06303773991998882,0.25247965425162067,-0.21858984040026208,-0.2341961844654251,-0.20839905079300314,-0.24296426530571794,0.09461887789137136,0.18541594454662952,-0.2316207806872002,-0.2852859565715208,-0.15146249635251557,0.04386484424655947,-0.2321748010110938,-0.15264675343054826,0.12376479036990136,-0.20928960819681988,-0.17035531626703967,0.1063884181961958,-0.19774760534854088,-0.08467093422598927,-0.03164349913824495,-0.13401311237703672,0.0014854195850311585,0.11136832839736253,0.055849341423644124,-0.0330901670961683,-0.08110341864759535,0.08615261694304663,0.33413116748109173,0.1205153290550796,0.35086713988201845,0.1501405245943851,0.09398463216895982,0.4322125763881145,1.0,0.7570988654105034,0.21239214935782916,-0.6728364559585702,0.7451658678855522,0.7296709781313202,0.5737796530844749,0.7346471416961435,-0.4399729110349809,-0.6654479424972651,0.7282154623315611,0.9059320477475329,0.3705169253853749,-0.2755454113329007,0.7221009051072971,0.29502978127206725,-0.44930740768526256,0.5317742385291813,0.3700358307289301,-0.3891139414426587,0.5188031069154063,0.18059609778218064,0.0610004185393308,0.4265854277438837,0.11391214865970922,-0.28442978472376557,0.04039513417893742,0.18337501397311237,0.3165156238315661,-0.2846608000734264
Win%2,-0.1412958236384627,0.0309646683626864,0.00016878408034440276,-0.08777495996041974,-0.05669160323331161,-0.07890256313697601,-0.21139979422188523,-0.15559379822274855,-0.07017242686261932,0.1437029456852573,-0.11068985944029862,-0.13912881392435678,-0.17245837194488503,-0.17700345255442335,0.00362026748808733,0.06798634306730138,-0.1370729664797511,-0.1667189184477141,-0.1235398962541841,-0.009175214735380433,-0.1385543146919031,-0.1369025348663601,0.05235601697034014,-0.1436684929270495,-0.14379380687844673,0.0360412817575072,-0.13008944628741256,-0.07787982425217056,-0.06325336131114431,-0.0765617561128087,0.037258444744949513,0.1317883595905829,0.10831922075689562,-0.004917546075653988,-0.03232592871296078,0.10320608206335713,0.4417361753220174,0.14730776838539358,0.24577060364855582,0.22601230889855278,0.10529407260698834,0.2945841982828228,0.7570988654105034,1.0,0.3672844158977213,-0.13875891837635726,0.567545250127935,0.8458359228221798,0.6136332441322301,0.536487719496395,-0.5693515058827834,-0.49632266101504624,0.8473893686364167,0.6679059421508703,0.3918450825613828,-0.3669030017121823,0.8446721808572119,0.42488219327368626,-0.48517349876063504,0.6544423953309176,0.4965360589196792,-0.40163335053156224,0.6138333262596706,0.27003794570193884,0.0878423611311247,0.4206811601277198,0.18102293327496144,-0.2538986098731409,0.14198144345693808,0.2515024502188855,0.23971118193047847,-0.25707829244154967
CGWin%2,-0.02838210011408155,0.04216890475596604,0.038188979822262624,-0.04748975297178253,0.025560826165510305,-0.0191930179806942,-0.06156398409275004,-0.038262837729574055,-0.08145014779627639,0.04050347343320928,0.040153009607257005,-0.001658504426359347,-0.03032344782376281,-0.023051016822758393,-0.03098835740180031,0.005318189753394826,-0.0009792261527293898,-0.01954491398039942,-0.02612127655929708,-0.026226021000907127,-0.001841421191782495,-0.024210888805283798,-0.02280171123491453,-0.0017578967672879588,-0.0023641170710490557,-0.019646341242369515,0.014511455650521492,-0.02355412456258609,-0.039272974265021285,0.0022830257376452354,0.007851871685514624,0.051311572742161624,0.03815138853131187,0.016801567730147952,0.014514076964072895,0.06936746209576596,0.0721001787508341,0.09129642591713201,-0.0005996032035467016,0.04093125883473902,0.020801867627140657,-0.0351428488549022,0.21239214935782916,0.3672844158977213,1.0,0.04086189083829986,0.05351615663325901,0.09111200756702684,0.05429003345098011,0.01988194065235162,-0.07000949553773231,-0.04517486121648782,0.08860199646004446,0.04111411457467461,0.05231818627915431,-0.029339546447683,0.09169648000780062,0.06288396856268176,-0.04605102560446602,0.07970215062364312,0.09179376088537214,-0.0114127873617818,0.07234769236296239,-0.04270448840396626,-0.02169774624302893,0.0504084836598034,0.03157169749811836,0.012373483167397371,0.02595485138416328,-0.01667630350046456,-0.027130989876070304,-0.12950494448295133
SOS2,0.11551717205329966,0.0641296300919736,0.08373947927762565,0.06279241440339176,0.08125310447029845,0.06854505202071949,0.31352092684274363,0.21774114074342402,0.03088176012525942,-0.21278476109952224,0.1973901185099871,0.2161836165564447,0.14809440825551717,0.1926992303071372,-0.14215302543696118,-0.2244282626662465,0.21936949732218308,0.27368148520650365,0.08746811992153701,-0.09646365939685606,0.2144911304117112,0.11458740890928074,-0.12850422679098666,0.18426460489026372,0.12784508473320735,-0.12131314347876646,0.17724957834053448,0.05710857633109604,0.00359319394083878,0.1261366942561668,0.058654609821458696,-0.032563712246056156,0.04120983565961905,0.032982605826274915,0.05120035030792049,0.003347072113803836,-0.06494760862480713,0.007776192876510837,-0.21645507354318508,-0.04182723973346174,-0.08631542572150873,-0.31576228342228657,-0.6728364559585702,-0.13875891837635726,0.04086189083829986,1.0,-0.5768119418795667,-0.2619585686171516,-0.2370734846422959,-0.5623098664046716,0.1280633315456923,0.5263679823761793,-0.26359140212716503,-0.7038146893042264,-0.12228889287067021,0.10181752054652464,-0.2499963012338334,-0.033345015502893906,0.22803112521863125,-0.1817489471047552,-0.06972655628257708,0.22747302167570527,-0.20195825004381932,-0.028829426043700007,-0.02619666288611653,-0.20596005036151746,0.02445228311534661,0.20247501294369502,0.10773944443261917,-0.04618603101812854,-0.22987756074039967,0.21502615103923328
Last 102,-0.19057020706774813,0.01987241493063513,0.07074247467352335,-0.23204138216691564,-0.018784022104922134,-0.06718064943656574,-0.28352666872151144,-0.1908156098361633,-0.038703720184127176,0.18888103361438718,0.005320812980600595,-0.17878144162464374,-0.2067801017453061,-0.208830860301396,0.027618151607667153,0.14468482835913055,-0.18137163169810425,-0.23620889900195619,-0.12734607195052328,0.022098033200349153,-0.1784959685257644,-0.181120411663418,0.05829590298632481,-0.1829739821876564,-0.18851639934590267,0.0687147148435738,-0.1843115351465183,-0.07204062087211051,-0.05430893534163705,-0.10223794525551648,0.04628782034683708,0.20804693699635635,0.14458549053562053,-0.0014053418903323903,-0.05683566923130315,0.09194081413958252,0.2624276114658905,0.07967613734364036,0.4328206949412585,0.018760625083460148,0.1760160740427669,0.4059330009819817,0.7451658678855522,0.567545250127935,0.05351615663325901,-0.5768119418795667,1.0,0.7034419719646845,0.48523657872841586,0.6183510968936788,-0.4891767235272914,-0.6076128159292594,0.6971224616197448,0.7915450150526583,0.31273767402693176,-0.31494783655517855,0.6978766016124422,0.22054091984995533,-0.4716755101501725,0.4899544671471735,0.32239309268367056,-0.4157591526156944,0.5016689847005817,0.19049428728712375,0.007167631433889384,0.4076210573406247,0.15266930923537872,-0.15006037912957168,0.14405768820206938,0.20390922244273893,0.3133841180041394,-0.1789952674156258
Margin2,-0.15769626391493738,0.023777232248943132,-0.02784384943353172,-0.0798427300370158,-0.09447755077194298,-0.0740362325424041,-0.23182483181223118,-0.1618694703635672,-0.04637315634489816,0.16827888072387595,-0.16187834313313543,-0.151001676324397,-0.1814328944097435,-0.18805006959365958,0.012853410957937447,0.08310110273505497,-0.15081909645193875,-0.18378632503836792,-0.11729921316457448,0.007840800320178015,-0.15026723042613568,-0.14978077961790853,0.0869227619953473,-0.17937365871981029,-0.16767102613348298,0.06731727512003824,-0.1683806965365388,-0.09464194956488761,-0.054207359800781584,-0.10393548663642697,0.044491917595355215,0.10609368941625472,0.13043279757630322,0.022614250415909826,-0.04285203803692753,0.09375095924220044,0.5137296547674174,0.10376645579719215,0.31094562398906317,0.24985694519093413,0.14484837207433532,0.3751129183772869,0.7296709781313202,0.8458359228221798,0.09111200756702684,-0.2619585686171516,0.7034419719646845,1.0,0.7286521157631846,0.6665855286905101,-0.6563181096326378,-0.5950332156777886,0.9925126672398211,0.8166473391281823,0.5020755884292978,-0.39133991465098483,0.997763150301209,0.4843282355819758,-0.5615841587610461,0.7517068035153405,0.5614055158366265,-0.49731700785336425,0.7232841017727021,0.34125561443915925,0.12257040473842157,0.49860829904124715,0.2195483479256832,-0.3070000799027655,0.15988699416662025,0.29858424658289984,0.3196749542258045,-0.23646448593106356
OffE2,-0.0949204412529004,0.0069857099476243615,-0.07967200256830892,0.05289731134763465,-0.11097451613199055,-0.01839992566304029,-0.16364640171770617,-0.0998142214611608,-0.0015183673751482142,0.15145741709644472,-0.16819270482009005,-0.10383943451613298,-0.09943214118195161,-0.11593443680877973,0.03975820474068965,0.09995953239223088,-0.106573315069375,-0.1431675091227982,-0.03737040329926495,0.050199264352431654,-0.10179833381151647,-0.09591327078504011,0.10456717538190402,-0.15098397280757028,-0.11261348308855339,0.06418773426953926,-0.1244867335601501,-0.08136132769825433,-0.03533757675777588,-0.07322273547899262,-0.010767772185303507,-0.025953585166713866,0.04138385621505139,0.03447913389062516,-0.01293257497831106,0.06567606418665638,0.7871284718837043,0.11612534741886549,0.10439222647882554,0.24994343393457263,0.15677832409329634,0.31963690368602077,0.5737796530844749,0.6136332441322301,0.05429003345098011,-0.2370734846422959,0.48523657872841586,0.7286521157631846,1.0,0.8779263439318788,0.024277343990815877,-0.0398437961748377,0.7200438493982342,0.621119460247872,0.7064463654295957,0.07773844621338213,0.7296818761981587,0.790010814475977,-0.036595132013305144,0.6208500134028637,0.7430473185590379,0.028652282903639744,0.5030629932435817,0.5995313151700691,0.36145732624009785,0.35404252529226293,-0.10319335226090665,-0.5138249522415261,-0.2096950717337527,0.12343810110535604,0.0042818003902842725,-0.2788635858055865
